,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,albumName,albumID
10561,R3HAB,Wrong Move (feat. Olivia Holt),211092,2021-09-25 13:47:00,0.722,0.705,5,-5.821,0,0.0505,0.161,1.63e-06,0.113,0.533,124.016,0rtYRtOYiXy8islpKQQm7Z,4,Wrong Move (feat. Olivia Holt),6SFqKV6Exv4h5gthWeS9zW
10562,Mabel,Don't Call Me Up - R3HAB Remix,153333,2021-09-25 13:50:00,0.752,0.812,6,-4.41,0,0.183,0.287,2.45e-05,0.0897,0.58,108.05,0goj2jVaUvxQP2zsyt7Xol,4,Don't Call Me Up (Remixes),5CGGhWKMDZUIt1lnmFbozw
10563,Andy Grammer,Don't Give Up On Me (with R3HAB),190645,2021-09-25 13:55:00,0.491,0.766,0,-5.84,0,0.095,0.0511,1.35e-05,0.126,0.114,120.71,4zFkgLmBHzP9FnJBBF2A76,4,Don't Give Up On Me (with R3HAB),1AwbXAkvdSp3kNWPtnK0Mj
10564,R3HAB,Everything,176307,2021-09-25 13:58:00,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,3z06k8YF9CqX0CGFrlekOK,4,everything sucks,0VtWoMZIJp2kyJcbzBJxLO
10565,KAZKA,PLAKALA - with R3HAB,142439,2021-09-25 14:01:00,0.735,0.843,0,-4.845,0,0.0412,0.132,0.0,0.321,0.305,123.062,6og27HycH2TlWP9eMulMEE,4,PLAKALA (with R3HAB),5Xb9VjmdokALuqC2dEfG3e
10567,R3HAB,The Wave,158062,2021-09-25 14:06:00,0.747,0.407,0,-7.466,1,0.0347,0.214,0.0,0.042,0.398,79.988,0z0LgBYhmuc7V8RmNuIcuZ,4,The Wave,4BJakMPsJCgRfzJtiB9kdj
10569,R3HAB,Ain't That Why (Skytech Remix),162400,2021-09-25 14:17:00,0.354,0.854,6,-4.587,0,0.294,0.0525,0.0,0.331,0.407,74.994,6SbUtpsjGAAdyhR5MCaz2b,4,Ain't That Why (Skytech Remix),5lVUYYypl2Zy0PrfovszC0
10570,R3HAB,Thinking About You (with Winona Oak),157000,2021-09-25 14:20:00,0.744,0.627,6,-9.43,0,0.0658,0.283,0.00292,0.148,0.368,120.022,0fzRCWBdVXowVndhySN2wX,4,Thinking About You (with Winona Oak),1YEzr3KBYg452pqZEgQB0A
10571,R3HAB,Smells Like Teen Spirit,153442,2021-09-25 14:23:00,0.703,0.776,7,-4.956,0,0.0321,0.0184,0.216,0.114,0.209,121.948,0i2epTUkxC5NLi7oKtUzC9,4,Smells Like Teen Spirit,68Nua8NQTa3zzQnunZLWFF
10572,CHUNG HA,Dream of You (with R3HAB),192735,2021-09-25 14:26:00,0.659,0.738,5,-3.894,0,0.0659,0.0347,2.26e-06,0.114,0.615,117.081,1d8Arh7PushRWWJRs41rSa,4,Querencia,1p2OBhqq0d1N8awjHV9xA3
10575,Reik,Si Me Dices Que Sí (feat. Camilo) - R3HAB Remix,26966,2021-09-25 14:41:00,0.745,0.714,11,-6.143,1,0.119,0.0267,0.0,0.114,0.55,102.94,4qluwGB0E43AJFDcuQwKKV,4,Si Me Dices Que Sí (feat. Camilo) [R3HAB Remix],6i2maKWlX3CxMAeXotdTPu
10576,R3HAB,Lullaby,160183,2021-09-25 14:53:00,0.626,0.8,1,-3.988,0,0.035,0.0267,0.000133,0.0623,0.26,127.965,6OzPP9Ax7YsgRWxDITRbRY,4,The Wave,4BJakMPsJCgRfzJtiB9kdj
10577,Dylan Scott,Nobody (R3HAB Remix),134000,2021-09-25 14:55:00,0.68,0.842,9,-5.555,0,0.134,0.0679,2.39e-05,0.3,0.354,105.901,2Z0Ie1NJJLkp14ClmTx5P5,4,Nobody (R3HAB Remix),3B64IR7UJccjEtcIPQsvDk
10578,R3HAB,Be Okay (with HRVY),141600,2021-09-25 15:07:00,0.73,0.558,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066,3RgQFleuuQKcCmig9ItyxQ,4,Be Okay (with HRVY),0tQ3aiRUg0U2K5nKlV8Q6B
10579,Steven Malcolm,Fuego (R3HAB Remix),13763,2021-09-25 15:28:00,0.779,0.928,9,-4.12,1,0.221,0.172,1.65e-06,0.327,0.737,120.028,4WqnZokUoswiqEmGadvXlu,4,Fuego (R3HAB Remix),7GJkHgaOri0Iq11NBu4qjD
10596,Alesso,Going Dumb (with Stray Kids) [Mike Williams Remix],166875,2021-09-26 09:49:00,0.776,0.739,6,-6.175,0,0.233,0.0258,1.28e-05,0.114,0.634,128.058,3csbMYO3DEWUpHemWaXlaH,4,Going Dumb (with Stray Kids) [Mike Williams Remix],7rg1EDt1ggAvyiVsQRRVFr
10597,Alesso,All This Love,10286,2021-09-26 10:07:00,0.665,0.78,0,-4.982,0,0.0311,0.156,4.16e-05,0.448,0.451,127.979,3ZUEdWfVROkbgOsG53ctme,4,Forever,0tRVSbmOwilUucqjzU0fQw
10600,Sam Feldt,Show Me Love,3312,2021-09-26 18:53:00,0.834,0.665,0,-5.779,1,0.0638,0.306,0.000925,0.0714,0.685,121.039,7f1q2ID2T4QU018fplGlkC,4,Viaje EDM,5VpnQVaeuUNN9pNgRbr2LW
10602,Kygo,ID - Ultra Music Festival Anthem,289987,2021-09-26 19:01:00,0.686,0.678,10,-8.063,1,0.0425,0.623,0.719,0.0971,0.338,105.005,4SBqydJCEhcroni09XgT2c,4,ID (Ultra Music Festival Anthem),08lvNATRudyG5K7eEjWk1t
10603,Ten Walls,Walking with Elephants,107594,2021-09-26 19:02:00,0.78,0.633,9,-6.81,0,0.0424,0.00627,0.892,0.0612,0.582,120.007,6wPMapHawG4uns1R3vHzUG,4,Walking With Elephants,7etzwfYztvvEQqqx9ryWxj
10611,Zedd,Papercut,41427,2021-09-26 20:32:00,0.647,0.92,5,-4.556,0,0.041,0.046,0.0058,0.357,0.242,125.997,62hWYjPL57rbUd5rhvI3Of,4,True Colors,4jKdXIJckKh7la6xHuKwRT
10625,Flo Rida,GDFR (feat. Sage the Gemini & Lookas),53942,2021-09-27 16:11:00,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,26rdOwwjC2UnweK3xeS58u,4,My House,5lkNnHVlnCCCV304t89wOH
10626,Severo,Stargazing (feat. Amelie),201600,2021-09-27 16:14:00,0.423,0.515,4,-9.293,1,0.0494,0.0713,0.0,0.189,0.349,200.235,6dvjPTnrQoXfKjgxtE0wF7,4,Stargazing (feat. Amelie),34XwdXUTfBMNJmgvYYYEj4
10627,Brett Miller,Eye to Eye - Veck Remix,262532,2021-09-27 16:19:00,0.583,0.811,7,-6.785,0,0.048,0.0234,0.0,0.106,0.382,109.927,3VDwmIDCMu13OQAciNkUfb,4,Eye to Eye (Veck Remix),66WUn2XFlGQQkvBfSgyZEq
10630,Kamal Ra,Beneath,152357,2021-09-27 16:28:00,0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,2EcsgXlxz99UMDSPg5T8RF,4,Electronic Earth (Expanded Edition),6PBBbXmYV7dKnaik0fjkOI
10631,Alex Couture,Dreaming Deeper,223259,2021-09-27 16:32:00,0.175,0.0236,9,-32.695,0,0.0493,0.928,0.95,0.0651,0.0373,122.538,4KPRqt53xnT2Hs2rDGKiRu,5,The Dreaming Sessions,46II2E9jn1lDdklpYBM1CT
10632,Niel Hupkes,Houd me vast,218000,2021-09-27 16:36:00,0.0762,0.0151,2,-32.112,1,0.0462,0.962,0.837,0.109,0.0645,67.191,6c7RxrwbJkLaWZHj7nX1tm,3,Houd me vast,0PzBc1gaKGp5EtdTp0Bvmh
10633,Rainbow Rise,Innocence,234000,2021-09-27 16:40:00,0.65,0.783,7,-6.197,0,0.0377,0.22,3.71e-06,0.182,0.302,109.959,6NwEpX2JUWHVKWfDDfcqC4,4,3 (Original Motion Picture Soundtrack),3KxiTZwnVuot6XVWRqh4PZ
10634,Octave Rivière,Attends-moi,219500,2021-09-27 16:43:00,0.147,0.00551,2,-35.001,1,0.0423,0.986,0.771,0.134,0.0679,139.311,5Tzz9ed8aqzEHMvBsYcwiN,4,Attends-moi,0OZA65EqED0lZ3cbGs73Bt
10635,Darcel Gau,Vivante,133719,2021-09-27 16:45:00,0.178,0.00708,4,-34.992,0,0.0377,0.974,0.811,0.11,0.0512,73.448,6S0hwfRH6W5iLbAXl3cmB4,4,Vivante,5Kzb8AvMcFS801pp6SR012
10636,Leo Baumgart,Versuchen,136654,2021-09-27 16:48:00,0.12,0.0082,0,-34.09,1,0.0396,0.973,0.897,0.111,0.0615,77.165,5dhj9EMLIeq5R1zEo3PSni,4,Versuchen,6n04Dj1nhdwLCmm3421TC0
10637,Steven Goldmund,Phi,225084,2021-09-27 16:52:00,0.527,0.525,1,-8.106,1,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,4,Half Girlfriend,3aeT26ypiF8fCWImdu0cGs
10638,Dean Valio,Warmest Embrace,294545,2021-09-27 17:11:00,0.171,0.0323,0,-23.442,1,0.0375,0.988,0.906,0.111,0.0351,72.005,0Sn8lWeOkc5crNhOus3hw9,5,Warmest Embrace,7ubPYdlFJBArDcBJh1SQ5u
10639,Spheres,Unleash,184503,2021-09-27 17:18:00,0.127,0.0294,7,-26.194,1,0.0375,0.888,0.907,0.11,0.0391,82.207,1n4ZnOc0Pyzf4zfRWdJ8P1,4,Frangibility,1m9rG3JBXxgzopcnfh3oTX
10640,Oscar Sol,Returning,188000,2021-09-27 17:21:00,0.156,0.143,7,-20.545,0,0.0377,0.888,0.951,0.107,0.0373,180.011,0jNDmSQYJjV7bi6cMgpDqB,3,Returning,2IURCbVABsXFqFgP9ZFCd8
10641,Gloans,Temple of Peace,191688,2021-09-27 17:40:00,0.161,0.00825,4,-36.914,1,0.0367,0.842,0.882,0.109,0.0357,74.711,0qLkLemmQaimQxGy7wXDzM,4,Temple of Peace,4QjpazE0HSSTudOpoAjLe1
10642,Osno,Pampeano,267937,2021-09-27 17:48:00,0.207,0.0485,4,-29.325,0,0.0366,0.89,0.928,0.114,0.0775,130.037,6TZtSaF9XUFlWBoDwYuqmR,4,Pampeano,75T7bNuVXxahedg6q9knVS
10643,Celestial Seekr,Painted Life,164832,2021-09-27 17:55:00,0.151,0.00491,7,-38.369,1,0.0316,0.991,0.846,0.0993,0.116,69.375,4pHZ2Ng85VvdJwOjmvsJQE,3,Painted Life,1rJtAFopDEoJqcC2MgUEf9
10652,The Rocketboys,Viva Voce,271373,2021-09-28 10:45:00,0.384,0.655,5,-6.222,1,0.0286,0.000283,0.0477,0.0893,0.277,165.077,4kkR7224pnWPbtVsRW2o26,4,Viva Voce,2zrpsaMGxFcFgTVl9pXpax
10661,The Chainsmokers,All We Know,2681,2021-09-28 17:12:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,2rizacJSyD9S1IQUxUxnsK,4,All We Know,0xmaV6EtJ4M3ebZUPRnhyb
10674,Timeflies,Back When We Were Kids,114971,2021-09-28 19:46:00,0.636,0.647,4,-4.477,1,0.0592,0.0318,0.0,0.23,0.464,107.016,2TrFMLLBmLcI5RFdaDEFrJ,4,Back When We Were Kids,4BANx5zimxqCVlyvYcn3HX
10676,X Ambassadors,Unsteady,23758,2021-09-28 19:52:00,0.564,0.79,0,-5.773,1,0.0887,0.122,0.000526,0.208,0.368,117.031,06wRRkhQqT9jiel7SCaxQH,4,Slow Songs 2022,4Iwe08K8MUNUfScRhOohOs
10689,Lodola,High Enough,188000,2021-09-29 07:42:00,0.638,0.761,4,-7.945,0,0.169,0.147,0.000217,0.321,0.378,119.987,4uXWLG0CBQhJlvqPksiHxu,4,High Enough,6lZfC5tWCFwUDzOG3iv3DV
10690,Quentyn,Rush - J. Laser Remix,230118,2021-09-29 07:46:00,0.727,0.748,9,-10.887,0,0.0671,0.178,0.338,0.326,0.96,99.96,0hjE5VO9S0rqmJ1W5QAMrY,4,Rush (J. Laser Remix),6K19fHGjlVVKNGgkM67hpW
10706,Mokita,London,1644,2021-09-29 14:28:00,0.684,0.512,11,-8.715,1,0.0525,0.544,0.0,0.097,0.466,119.901,38o5lj4mbLK34vQkJUlMrg,4,London,75FQknIE9CKLj66rYEqoaD
10729,Troye Sivan,TALK ME DOWN,2011,2021-09-30 15:19:00,0.362,0.781,6,-6.803,1,0.0741,0.151,0.000197,0.125,0.354,173.688,1othhMi2WsiF9oLoisJjYW,4,Blue Neighbourhood (Deluxe),2mRBvhDWqm8Fj2U0F6mMY4
10730,Imagine Dragons,It's Time,3250,2021-09-30 15:19:00,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009,7MXlTgQeo3IVlMpLnZuhxc,4,Night Visions,6nxDQi0FeEwccEPJeNySoS
10733,Chase Coy,If The Moon Fell Down,171680,2021-09-30 15:22:00,0.606,0.226,2,-8.64,1,0.0299,0.899,0.0,0.108,0.343,112.95,0vDSqyoUQshZteh9KA1JSe,4,Picturesque,3Z0kjvJkop9MzhXDjlRXJq
10735,X Ambassadors,Jungle - The MADE Edit,190631,2021-09-30 16:09:00,0.407,0.868,2,-5.556,1,0.0926,8.61e-05,0.205,0.369,0.11,77.968,6dAIC2Hqes5KXEap8ADXEo,4,Jungle (The MADE Edit),3YAv9Knh7abA4dOxLIelvi
10737,The Cab,Stand Up,263213,2021-09-30 20:06:00,0.498,0.702,0,-7.833,1,0.0401,0.0193,3.68e-06,0.0669,0.542,79.3,37OjMlwuUVWWmVKrV8CiUQ,4,Lock Me Up,4Kf8e2ltrokXNdyTiXvKx4
10785,Tones And I,Fly Away,178156,2021-10-03 06:41:00,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,2zBDKzqa6sdxeI0fC6OWIC,4,Welcome To The Madhouse,5DVaT8HXcp9bbJh7p4dSpf
10788,Dan + Shay,Good Things,148906,2021-10-04 06:24:00,0.529,0.621,11,-6.018,1,0.0296,0.13,0.0,0.173,0.617,97.189,1p5TOHAV8CbqKSnrXHtctv,4,20s Pop Stars,3kkk09ac2IYAbmP6YrdOzB
10789,John Legend,Wild (feat. Gary Clark Jr.),196906,2021-10-04 06:27:00,0.557,0.585,8,-6.201,1,0.0431,0.036,0.0,0.176,0.305,63.392,4rVW6XqAsSaf5vOwc8FREW,4,Bigger Love,7BRuKFs9BFuba9TlMs2ZLd
10790,Jonas Brothers,Remember This,178221,2021-10-04 06:33:00,0.669,0.629,1,-5.018,0,0.0803,0.217,0.0,0.366,0.294,110.865,6nACZEZIt1CIBmF09r5Pb5,4,Remember This,5sIvIsXTXfwoMEBVk1xCqm
10798,Olivia Rodrigo,deja vu,1242,2021-10-04 20:36:00,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,6HU7h9RYOaPRFeh0R3UeAr,4,SOUR,6s84u2TUpR3wdUv4NgKA2j
10799,Noah Cyrus,July (feat. Leon Bridges),1447,2021-10-04 20:36:00,0.708,0.211,9,-9.603,0,0.0424,0.853,0.0,0.131,0.362,72.5,3V0nnQhqvbE3JmiDdnzQFQ,4,July (feat. Leon Bridges),3tRmxSQyoyXXwcVDcUFQic
10800,Conan Gray,Heather,1142,2021-10-04 20:36:00,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,4xqrdfXkTW4T0RauPLv3WA,3,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
10801,Wallows,Are You Bored Yet? (feat. Clairo),178000,2021-10-04 20:39:00,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,57RA3JGafJm5zRtKJiKPIm,4,Nothing Happens,7eed9MBclFPjjjvotfR2e9
10802,Shawn Mendes,Mercy - Acoustic Guitar,1938,2021-10-04 20:55:00,0.622,0.346,11,-6.522,0,0.0311,0.747,0.0,0.113,0.428,144.069,2lJOKBuPgR9vcD4PLxTakY,4,Mercy (Acoustic Guitar),7JiIzxFCvrHYxVM1A8stBV
10803,Hook N Sling,If You're Hearing This,893,2021-10-04 20:55:00,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,1aJ1xeEQ1ivKGnTeuYolJk,4,If You're Hearing This,2yOjy8vG8Tp7bVByZSLNcJ
10804,The Kid LAROI,FEEL SOMETHING (feat. Marshmello),467,2021-10-04 20:55:00,0.523,0.609,1,-7.802,1,0.191,0.059,0.0,0.14,0.374,154.051,1yP6g2Ka4CisR3i2cuIcjK,4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst
10805,Alexander Oscar,Number,179209,2021-10-04 21:01:00,0.911,0.606,11,-6.731,0,0.113,0.233,0.0,0.123,0.649,100.012,6O5UN70EVYFmQ2cgmDLdcM,4,Number Likh,4sa6bBk0U6n9t38LzkfZdw
10809,One Direction,You & I,1229,2021-10-04 21:12:00,0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,2afCBiru10AFckfOa49wIa,4,Midnight Memories (Deluxe),7p1fX8aUySrBdx4WSYspOu
10811,Conan Gray,The Story,1749,2021-10-04 21:16:00,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,5GVPVxgdgTKJFxSxLVIw1A,4,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5
10814,Maisie Peters,Favourite Ex,5986,2021-10-04 21:17:00,0.396,0.177,5,-10.277,1,0.0378,0.718,0.0,0.139,0.221,177.215,1a1SQeSqUKzH5OUVTEx4ae,3,Favourite Ex,0hIIlNhG6PZoQxCmSA24Uz
10820,Skylar Grey,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",178995,2021-10-05 11:39:00,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,5W8HXMOMLtXLz0RGKUtnlZ,4,"Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]",2ZaFqYD9a3U6qJhyS2LDRf
10822,Jason Walker,After Midnight,231306,2021-10-05 12:26:00,0.672,0.924,5,-4.383,0,0.0823,0.0128,0.0,0.0821,0.75,117.025,35ylkTvU4CWnQVrYqsp2VQ,4,SWITCH ON,20UJy1ziViNvfJCzjGn5xr
10825,The Vamps,Risk It All,152460,2021-10-05 19:44:00,0.489,0.738,5,-6.491,1,0.0281,0.027,0.0,0.079,0.655,86.203,5sdTTy6GnSHRJfWI2ZvAGe,4,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa
10830,Don Diablo,Thousand Faces,178762,2021-10-06 06:34:00,0.577,0.821,11,-3.068,1,0.0455,0.536,0.0,0.0949,0.525,97.015,4m4dmiW49WkRkSWliJ5Zoj,4,Thousand Faces,4vDUyNCzRKIBSHTSnAUwbb
10836,Griff,Black Hole - Acoustic Version,56480,2021-10-06 11:06:00,0.824,0.3,1,-6.678,0,0.0565,0.854,0.0,0.174,0.227,112.867,1cpVLszZnKUHUjsJDTEi3D,4,Black Hole (Acoustic Version),009oQ3UChouWgXe3XWU2gD
10856,5 Seconds of Summer,Killer Queen,1209,2021-10-07 04:09:00,0.262,0.789,10,-4.548,1,0.123,0.00422,0.0,0.325,0.487,171.009,0SA903LGHxe4ExdRY2SqVH,3,Killer Queen,1au5Knce0R5QwlKe2JCC4a
10862,A Great Big World,Hold Each Other,194226,2021-10-07 11:06:00,0.61,0.796,10,-5.431,1,0.0656,0.0365,0.0,0.274,0.51,159.944,1qHiDbTJI7GB62W3BBFigx,4,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy
10866,A Great Big World,When the Morning Comes,225880,2021-10-07 11:25:00,0.616,0.649,11,-7.824,1,0.0405,0.00377,3.58e-05,0.391,0.384,126.912,0iTN0wdqMwLRVjhk4wDUJa,4,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy
10869,Macklemore,Glorious (feat. Skylar Grey),37609,2021-10-07 16:02:00,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,0CokSRCu5hZgPxcZBaEzVE,4,GEMINI,72qA6s4fjF8Y2VX1UDMfp2
10885,A Great Big World,The Future's Right In Front of Me,207666,2021-10-08 19:45:00,0.67,0.774,11,-6.966,1,0.0589,0.0882,0.0,0.0767,0.189,138.015,5tEu83AXmwuqnRX4thymm1,4,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy
10889,Mokita,Lonely City,157523,2021-10-08 20:42:00,0.735,0.37,5,-12.581,0,0.0705,0.389,0.00163,0.106,0.305,112.015,4q3biaQQoADspV16lbsfPH,4,Lonely City,12THdrTqf9HdZKA2P6FISA
10890,Coldplay,My Universe,49256,2021-10-08 20:49:00,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,3FeVmId7tL5YN8B7R3imoM,4,My Universe,39McjovZ3M6n5SFtNmWTdp
10891,The Chainsmokers,Something Just Like This - Alesso Remix,7080,2021-10-08 20:52:00,0.663,0.728,2,-5.99,1,0.0491,0.24,0.000417,0.122,0.563,120.082,50RJdoxw8iajGNtHQe6QeS,4,Something Just Like This (Remixes),4uRfYhBBaSX8N3amojmMBE
10892,Halsey,Now Or Never - R3hab Remix,156408,2021-10-08 20:52:00,0.616,0.715,9,-4.711,1,0.0494,0.00501,2.11e-06,0.178,0.291,104.961,34mowgpYk8cnLLiIvEzWBm,4,Now Or Never (R3hab Remix),4H8vfRpNpOCKOOx1pXfReu
10894,Lecrae,I'll Find You (feat. Tori Kelly),113156,2021-10-08 20:54:00,0.736,0.681,5,-5.856,0,0.101,0.126,0.0,0.396,0.166,135.118,6m60IwLIkZ2Fmz4J9FsQ1o,4,All Things Work Together,5DPZqC3ySZkJClCvZlIq6K
10937,A Great Big World,Where Does the Time Go,228960,2021-10-09 20:58:00,0.573,0.181,6,-12.071,1,0.0302,0.857,2.23e-05,0.101,0.0995,157.569,4RJuvzkw2M8IVLcVHLENee,4,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy
10939,A Great Big World,Hold Each Other (feat. Futuristic),6915,2021-10-09 21:34:00,0.61,0.796,10,-5.431,1,0.0656,0.0365,0.0,0.274,0.51,159.944,1qHiDbTJI7GB62W3BBFigx,4,When the Morning Comes,6SQWwNCTTPmS1DaXQNRDOy
10940,Vicetone,Somebody Like You,208570,2021-10-09 21:42:00,0.62,0.851,6,-2.727,0,0.0332,0.136,0.000144,0.0999,0.816,122.011,3d5sy82qemYO5B5TljeoBs,4,Legacy,6NnwmqK1adZp3yXObpoD0W
10942,Lost Kings,Me Myself & Adderall,13880,2021-10-10 04:37:00,0.426,0.787,1,-4.95,1,0.141,0.0273,3.52e-06,0.0975,0.549,88.145,7xaaqSE7fcAjE6iAl0REBW,4,"It's Not You, It's Me",4zsIydG84QRTBlDlXKn8dH
10967,Alan Walker,"Alone, Pt. II",70345,2021-10-10 11:14:00,0.67,0.668,3,-4.306,0,0.0422,0.536,0.0,0.133,0.608,88.033,0bMbDctzMmTyK2j74j3nF3,4,"Alone, Pt. II",700MviIgFKNTldTXmOAFOr
10968,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),108239,2021-10-10 11:21:00,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,5JEx7HbmvHQQswJCsoo9rA,4,Close To Me (feat. Swae Lee),4bLCVUEB9YWKEeaJm8FfqQ
10993,A.R. Rahman,The Humma Song,9806,2021-10-10 21:57:00,0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,7heMX7gyHP0mhTlNgd7Lxd,5,OK Jaanu (Original Motion Picture Soundtrack),3Ha8CM9px7D2fn25K4ijl6
11002,Vigiland,Friday Night‬‬‬,12752,2021-10-11 17:58:00,0.732,0.668,1,-5.588,0,0.038,0.00113,2.5e-05,0.0775,0.0792,127.995,78zc6DT7A2ccehmIqef9mT,4,Friday Night,3L7dWkpi2vNPu3qiskT6Yj
11008,El Profesor,Bella Ciao [HUGEL Remix],1736,2021-10-11 18:41:00,0.842,0.488,11,-7.856,0,0.0845,0.218,0.00739,0.0877,0.646,126.02,3YEsLVAYGKjGHcdGQOpiAY,4,Bella Ciao [HUGEL Remix],1u6WFflshG0nKvhdyuLEPe
11011,Elton John,Cold Heart - PNAU Remix,199646,2021-10-11 21:01:00,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,2PjYOOMJ4MQzXkjGwHfxlv,4,Summer Hits 2022,7fBBpT4ekcoR2NMxRxvt8h
11012,THE ANXIETY,Meet Me At Our Spot,61372,2021-10-11 21:02:00,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,07MDkzWARZaLEdKxo6yArG,4,THE ANXIETY,2kZyqn4Cmr78D74K9TcO4K
11013,Bonobo,Rosewood,222192,2021-10-11 21:06:00,0.757,0.637,10,-9.451,0,0.0432,0.0668,0.485,0.191,0.429,121.009,2ZaL63zLMDr6H18El2EIt9,4,Fragments,4KjbNbnTnJ97kZgQkOHr6v
11014,Nina Kraviz,Skyscrapers - Radio Edit,188662,2021-10-11 21:09:00,0.79,0.841,7,-7.622,1,0.177,0.395,0.402,0.395,0.396,133.029,5FCgroYZWzNKp3bfWutIQo,4,Skyscrapers,6sGXaF5iJeuKlOgyPmMu03
11022,ILLENIUM,Lay It Down,8195,2021-10-12 05:44:00,0.413,0.537,7,-4.913,0,0.0311,0.316,4.52e-06,0.0771,0.118,77.661,0dxAvCV7LGcGIJQZuqhmgL,4,Fallen Embers,4YomxhmDglPvD93W3T6l1V
11036,Calum Scott,Good To You,3189,2021-10-12 11:17:00,0.679,0.898,7,-4.134,0,0.0391,0.00144,0.0,0.222,0.528,109.039,40bObcrlrJ2A2O3ux9pPye,4,Only Human (Deluxe),6Vip5A5NmEazvKuxj6GLYf
11037,MitiS,Try (feat. RØRY),252727,2021-10-12 11:28:00,0.493,0.589,4,-6.015,1,0.0334,0.263,0.0,0.196,0.136,132.075,2qS7S9ramy7bLIiM71eXVX,4,Lost,0zb5kcAv2hIbkQpGiBa9UU
11038,MitiS,Hurt (feat. Zack Gray),148641,2021-10-12 11:31:00,0.494,0.713,6,-5.023,1,0.0345,0.135,2.82e-05,0.124,0.242,149.976,6LenHYjcBE6qgdMWzaRv6e,4,Hurt (feat. Zack Gray),3MDkjoLWqQ7RNYFkO9GeKZ
11042,LULLANAS,Queen of Disaster,221413,2021-10-12 11:39:00,0.579,0.418,11,-10.856,0,0.0309,0.841,0.000363,0.113,0.202,122.988,0PyopHInX2qJzsRUKgNnxI,4,Queen of Disaster,6hsSgsifs7mkMqLNLf5CpI
11043,Puzzle Muteson,By Night,17178,2021-10-12 11:40:00,0.481,0.261,11,-12.153,0,0.0292,0.973,0.00568,0.112,0.495,91.995,2HiVLVR0RrcjQagWwuiwob,4,Theatrics,51EBcEd7bGD96iR6yXtYRC
11044,Skullcrusher,Farm,48747,2021-10-12 11:40:00,0.697,0.661,4,-5.206,0,0.413,0.441,0.0,0.079,0.56,171.677,6hIjKajzEbTduvp06t0GOb,4,Farming,3BPlbAOn2GZIpgLZiG0E1J
11045,Gryffin,Cry (with John Martin),218401,2021-10-12 11:47:00,0.458,0.802,1,-3.914,1,0.0416,0.0155,0.0,0.0706,0.51,145.135,1TF8rXy87zrnpBlS9TLykA,4,Cry (with John Martin),4GlaRJyGOcHqTSxOJf7efu
11046,OneRepublic,Better Days,57826,2021-10-12 12:00:00,0.626,0.726,5,-5.015,1,0.0376,0.235,0.0,0.304,0.257,89.132,2K0r5GD5zYlEMx2M7ZMcqG,4,Better Days,3ETKNL7BaU8N2gh1GH4HXQ
